"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","MTU (CET/CEST) Start","MTU (CET/CEST) End","SummerIndicator","MTU (CET/CEST) End UTC"
"02/01/2016 15:00:00 - 02/01/2016 16:00:00","BZN|DE-AT-LU","Without Sequence",16.97,"02/01/2016 15:00:00","2016-01-02T16:00","CET","2016-01-02T15:00"
"02/01/2016 16:00:00 - 02/01/2016 17:00:00","BZN|DE-AT-LU","Without Sequence",19.25,"02/01/2016 16:00:00","2016-01-02T17:00","CET","2016-01-02T16:00"
"02/01/2016 17:00:00 - 02/01/2016 18:00:00","BZN|DE-AT-LU","Without Sequence",28.01,"02/01/2016 17:00:00","2016-01-02T18:00","CET","2016-01-02T17:00"
"02/01/2016 18:00:00 - 02/01/2016 19:00:00","BZN|DE-AT-LU","Without Sequence",28.36,"02/01/2016 18:00:00","2016-01-02T19:00","CET","2016-01-02T18:00"
"02/01/2016 19:00:00 - 02/01/2016 20:00:00","BZN|DE-AT-LU","Without Sequence",26.56,"02/01/2016 19:00:00","2016-01-02T20:00","CET","2016-01-02T19:00"
"02/01/2016 20:00:00 - 02/01/2016 21:00:00","BZN|DE-AT-LU","Without Sequence",17.38,"02/01/2016 20:00:00","2016-01-02T21:00","CET","2016-01-02T20:00"
"02/01/2016 21:00:00 - 02/01/2016 22:00:00","BZN|DE-AT-LU","Without Sequence",15.83,"02/01/2016 21:00:00","2016-01-02T22:00","CET","2016-01-02T21:00"
"02/01/2016 22:00:00 - 02/01/2016 23:00:00","BZN|DE-AT-LU","Without Sequence",16.97,"02/01/2016 22:00:00","2016-01-02T23:00","CET","2016-01-02T22:00"
"02/01/2016 23:00:00 - 03/01/2016 00:00:00","BZN|DE-AT-LU","Without Sequence",16.97,"02/01/2016 23:00:00","2016-01-03T00:00","CET","2016-01-02T23:00"
"03/01/2016 00:00:00 - 03/01/2016 01:00:00","BZN|DE-AT-LU","Without Sequence",6.99,"03/01/2016 00:00:00","2016-01-03T01:00","CET","2016-01-03T00:00"
"03/01/2016 01:00:00 - 03/01/2016 02:00:00","BZN|DE-AT-LU","Without Sequence",-0.01,"03/01/2016 01:00:00","2016-01-03T02:00","CET","2016-01-03T01:00"
"03/01/2016 02:00:00 - 03/01/2016 03:00:00","BZN|DE-AT-LU","Without Sequence",0.23,"03/01/2016 02:00:00","2016-01-03T03:00","CET","2016-01-03T02:00"
"03/01/2016 03:00:00 - 03/01/2016 04:00:00","BZN|DE-AT-LU","Without Sequence",4.51,"03/01/2016 03:00:00","2016-01-03T04:00","CET","2016-01-03T03:00"
"03/01/2016 04:00:00 - 03/01/2016 05:00:00","BZN|DE-AT-LU","Without Sequence",4.12,"03/01/2016 04:00:00","2016-01-03T05:00","CET","2016-01-03T04:00"
"03/01/2016 05:00:00 - 03/01/2016 06:00:00","BZN|DE-AT-LU","Without Sequence",6.76,"03/01/2016 05:00:00","2016-01-03T06:00","CET","2016-01-03T05:00"
"03/01/2016 06:00:00 - 03/01/2016 07:00:00","BZN|DE-AT-LU","Without Sequence",0.75,"03/01/2016 06:00:00","2016-01-03T07:00","CET","2016-01-03T06:00"
"03/01/2016 07:00:00 - 03/01/2016 08:00:00","BZN|DE-AT-LU","Without Sequence",4.27,"03/01/2016 07:00:00","2016-01-03T08:00","CET","2016-01-03T07:00"
"03/01/2016 08:00:00 - 03/01/2016 09:00:00","BZN|DE-AT-LU","Without Sequence",9.11,"03/01/2016 08:00:00","2016-01-03T09:00","CET","2016-01-03T08:00"
"03/01/2016 09:00:00 - 03/01/2016 10:00:00","BZN|DE-AT-LU","Without Sequence",15.92,"03/01/2016 09:00:00","2016-01-03T10:00","CET","2016-01-03T09:00"
"03/01/2016 10:00:00 - 03/01/2016 11:00:00","BZN|DE-AT-LU","Without Sequence",17.06,"03/01/2016 10:00:00","2016-01-03T11:00","CET","2016-01-03T10:00"
"03/01/2016 11:00:00 - 03/01/2016 12:00:00","BZN|DE-AT-LU","Without Sequence",19.28,"03/01/2016 11:00:00","2016-01-03T12:00","CET","2016-01-03T11:00"
"03/01/2016 12:00:00 - 03/01/2016 13:00:00","BZN|DE-AT-LU","Without Sequence",20.25,"03/01/2016 12:00:00","2016-01-03T13:00","CET","2016-01-03T12:00"
"03/01/2016 13:00:00 - 03/01/2016 14:00:00","BZN|DE-AT-LU","Without Sequence",17.66,"03/01/2016 13:00:00","2016-01-03T14:00","CET","2016-01-03T13:00"
"03/01/2016 14:00:00 - 03/01/2016 15:00:00","BZN|DE-AT-LU","Without Sequence",18.49,"03/01/2016 14:00:00","2016-01-03T15:00","CET","2016-01-03T14:00"
"03/01/2016 15:00:00 - 03/01/2016 16:00:00","BZN|DE-AT-LU","Without Sequence",16.51,"03/01/2016 15:00:00","2016-01-03T16:00","CET","2016-01-03T15:00"
"03/01/2016 16:00:00 - 03/01/2016 17:00:00","BZN|DE-AT-LU","Without Sequence",18.76,"03/01/2016 16:00:00","2016-01-03T17:00","CET","2016-01-03T16:00"
"03/01/2016 17:00:00 - 03/01/2016 18:00:00","BZN|DE-AT-LU","Without Sequence",22.21,"03/01/2016 17:00:00","2016-01-03T18:00","CET","2016-01-03T17:00"
"03/01/2016 18:00:00 - 03/01/2016 19:00:00","BZN|DE-AT-LU","Without Sequence",26.76,"03/01/2016 18:00:00","2016-01-03T19:00","CET","2016-01-03T18:00"
"03/01/2016 19:00:00 - 03/01/2016 20:00:00","BZN|DE-AT-LU","Without Sequence",27.08,"03/01/2016 19:00:00","2016-01-03T20:00","CET","2016-01-03T19:00"
"03/01/2016 20:00:00 - 03/01/2016 21:00:00","BZN|DE-AT-LU","Without Sequence",25.33,"03/01/2016 20:00:00","2016-01-03T21:00","CET","2016-01-03T20:00"
"03/01/2016 21:00:00 - 03/01/2016 22:00:00","BZN|DE-AT-LU","Without Sequence",22.11,"03/01/2016 21:00:00","2016-01-03T22:00","CET","2016-01-03T21:00"
"03/01/2016 22:00:00 - 03/01/2016 23:00:00","BZN|DE-AT-LU","Without Sequence",20.91,"03/01/2016 22:00:00","2016-01-03T23:00","CET","2016-01-03T22:00"
"03/01/2016 23:00:00 - 04/01/2016 00:00:00","BZN|DE-AT-LU","Without Sequence",20.91,"03/01/2016 23:00:00","2016-01-04T00:00","CET","2016-01-03T23:00"
