"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"02/01/2018 06:15:00 - 02/01/2018 06:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.31"
"02/01/2018 06:30:00 - 02/01/2018 06:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.29"
"02/01/2018 06:45:00 - 02/01/2018 07:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.30"
"02/01/2018 07:00:00 - 02/01/2018 07:15:00","BZN|DE-AT-LU","8.32","0.00","0.00","8.62"
"02/01/2018 07:15:00 - 02/01/2018 07:30:00","BZN|DE-AT-LU","8.32","0.00","0.00","8.62"
"02/01/2018 07:30:00 - 02/01/2018 07:45:00","BZN|DE-AT-LU","8.42","0.00","0.00","8.75"
"02/01/2018 07:45:00 - 02/01/2018 08:00:00","BZN|DE-AT-LU","8.47","0.00","0.00","8.88"
"02/01/2018 08:00:00 - 02/01/2018 08:15:00","BZN|DE-AT-LU","21.09","7.89","2.21","17.19"
"02/01/2018 08:15:00 - 02/01/2018 08:30:00","BZN|DE-AT-LU","55.43","31.60","15.31","40.70"
"02/01/2018 08:30:00 - 02/01/2018 08:45:00","BZN|DE-AT-LU","154.45","111.58","53.59","113.08"
"02/01/2018 08:45:00 - 02/01/2018 09:00:00","BZN|DE-AT-LU","303.41","237.24","117.30","247.67"
"02/01/2018 09:00:00 - 02/01/2018 09:15:00","BZN|DE-AT-LU","517.77","403.68","218.88","463.87"
"02/01/2018 09:15:00 - 02/01/2018 09:30:00","BZN|DE-AT-LU","794.39","635.76","365.87","764.86"
"02/01/2018 09:30:00 - 02/01/2018 09:45:00","BZN|DE-AT-LU","1105.10","905.52","557.21","1129.83"
"02/01/2018 09:45:00 - 02/01/2018 10:00:00","BZN|DE-AT-LU","1435.34","1190.27","798.78","1441.24"
"02/01/2018 10:00:00 - 02/01/2018 10:15:00","BZN|DE-AT-LU","1770.30","1493.85","1004.49","1817.93"
"02/01/2018 10:15:00 - 02/01/2018 10:30:00","BZN|DE-AT-LU","2094.70","1809.12","1244.45","2160.09"
"02/01/2018 10:30:00 - 02/01/2018 10:45:00","BZN|DE-AT-LU","2418.03","2120.19","1433.71","2428.80"
"02/01/2018 10:45:00 - 02/01/2018 11:00:00","BZN|DE-AT-LU","2701.06","2379.58","1631.41","2705.30"
"02/01/2018 11:00:00 - 02/01/2018 11:15:00","BZN|DE-AT-LU","2950.75","2627.57","1804.59","3044.45"
"02/01/2018 11:15:00 - 02/01/2018 11:30:00","BZN|DE-AT-LU","3167.14","2870.60","1920.14","3227.13"
"02/01/2018 11:30:00 - 02/01/2018 11:45:00","BZN|DE-AT-LU","3350.42","3054.47","2038.99","3344.78"
"02/01/2018 11:45:00 - 02/01/2018 12:00:00","BZN|DE-AT-LU","3512.08","3212.28","2108.21","3525.54"
"02/01/2018 12:00:00 - 02/01/2018 12:15:00","BZN|DE-AT-LU","3624.57","3304.74","2129.64","3542.27"
"02/01/2018 12:15:00 - 02/01/2018 12:30:00","BZN|DE-AT-LU","3663.28","3372.26","2119.96","3550.39"
"02/01/2018 12:30:00 - 02/01/2018 12:45:00","BZN|DE-AT-LU","3656.26","3379.07","2143.24","3630.62"
"02/01/2018 12:45:00 - 02/01/2018 13:00:00","BZN|DE-AT-LU","3634.78","3346.82","2153.02","3617.58"
"02/01/2018 13:00:00 - 02/01/2018 13:15:00","BZN|DE-AT-LU","3570.18","3264.15","2099.40","3556.56"
"02/01/2018 13:15:00 - 02/01/2018 13:30:00","BZN|DE-AT-LU","3428.07","3191.46","2055.73","3495.82"
"02/01/2018 13:30:00 - 02/01/2018 13:45:00","BZN|DE-AT-LU","3229.88","3062.97","1962.98","3345.26"
"02/01/2018 13:45:00 - 02/01/2018 14:00:00","BZN|DE-AT-LU","2999.24","2870.16","1815.58","3126.63"
"02/01/2018 14:00:00 - 02/01/2018 14:15:00","BZN|DE-AT-LU","2746.62","2607.45","1668.52","2979.53"
"02/01/2018 14:15:00 - 02/01/2018 14:30:00","BZN|DE-AT-LU","2458.62","2364.53","1576.44","2726.17"
"02/01/2018 14:30:00 - 02/01/2018 14:45:00","BZN|DE-AT-LU","2117.99","2037.78","1424.67","2372.97"
"02/01/2018 14:45:00 - 02/01/2018 15:00:00","BZN|DE-AT-LU","1753.32","1667.54","1145.78","1962.45"
"02/01/2018 15:00:00 - 02/01/2018 15:15:00","BZN|DE-AT-LU","1378.74","1304.64","945.07","1566.43"
"02/01/2018 15:15:00 - 02/01/2018 15:30:00","BZN|DE-AT-LU","1016.57","941.91","659.49","1073.27"
"02/01/2018 15:30:00 - 02/01/2018 15:45:00","BZN|DE-AT-LU","684.23","616.79","425.75","675.59"
"02/01/2018 15:45:00 - 02/01/2018 16:00:00","BZN|DE-AT-LU","394.47","339.85","245.39","399.73"
"02/01/2018 16:00:00 - 02/01/2018 16:15:00","BZN|DE-AT-LU","182.92","148.54","96.07","153.58"
"02/01/2018 16:15:00 - 02/01/2018 16:30:00","BZN|DE-AT-LU","77.36","53.06","21.43","57.05"
"02/01/2018 16:30:00 - 02/01/2018 16:45:00","BZN|DE-AT-LU","33.38","13.04","2.72","26.27"
"02/01/2018 16:45:00 - 02/01/2018 17:00:00","BZN|DE-AT-LU","12.83","2.70","0.00","12.05"
"02/01/2018 17:00:00 - 02/01/2018 17:15:00","BZN|DE-AT-LU","8.45","0.00","0.00","8.85"
"02/01/2018 17:15:00 - 02/01/2018 17:30:00","BZN|DE-AT-LU","8.41","0.00","0.00","8.75"
"02/01/2018 17:30:00 - 02/01/2018 17:45:00","BZN|DE-AT-LU","8.36","0.00","0.00","8.70"
"02/01/2018 17:45:00 - 02/01/2018 18:00:00","BZN|DE-AT-LU","8.32","0.00","0.00","8.65"
"02/01/2018 18:00:00 - 02/01/2018 18:15:00","BZN|DE-AT-LU","8.32","0.00","0.00","8.64"
"02/01/2018 18:15:00 - 02/01/2018 18:30:00","BZN|DE-AT-LU","8.32","0.00","0.00","8.62"
"02/01/2018 18:30:00 - 02/01/2018 18:45:00","BZN|DE-AT-LU","8.32","0.00","0.00","8.62"
"02/01/2018 18:45:00 - 02/01/2018 19:00:00","BZN|DE-AT-LU","8.32","0.00","0.00","8.60"
"02/01/2018 19:00:00 - 02/01/2018 19:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.30"
"02/01/2018 19:15:00 - 02/01/2018 19:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.28"
"02/01/2018 19:30:00 - 02/01/2018 19:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.28"
"02/01/2018 19:45:00 - 02/01/2018 20:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.28"
"02/01/2018 20:00:00 - 02/01/2018 20:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.31"
"02/01/2018 20:15:00 - 02/01/2018 20:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.24"
