"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"02/01/2018 11:15 - 02/01/2018 11:30","BZN|DE-AT-LU","77483.76","75817.48"
"02/01/2018 11:30 - 02/01/2018 11:45","BZN|DE-AT-LU","78219.86","76022.04"
"02/01/2018 11:45 - 02/01/2018 12:00","BZN|DE-AT-LU","78497.45","75956.07"
"02/01/2018 12:00 - 02/01/2018 12:15","BZN|DE-AT-LU","78470.75","75565.24"
"02/01/2018 12:15 - 02/01/2018 12:30","BZN|DE-AT-LU","78365.96","75723.11"
"02/01/2018 12:30 - 02/01/2018 12:45","BZN|DE-AT-LU","78422.34","75413.66"
"02/01/2018 12:45 - 02/01/2018 13:00","BZN|DE-AT-LU","78158.68","75601.93"
"02/01/2018 13:00 - 02/01/2018 13:15","BZN|DE-AT-LU","77973.11","75476.48"
"02/01/2018 13:15 - 02/01/2018 13:30","BZN|DE-AT-LU","77758.21","75296.05"
"02/01/2018 13:30 - 02/01/2018 13:45","BZN|DE-AT-LU","77342.16","74966.93"
"02/01/2018 13:45 - 02/01/2018 14:00","BZN|DE-AT-LU","76646.98","74206.48"
"02/01/2018 14:00 - 02/01/2018 14:15","BZN|DE-AT-LU","76373.00","73958.48"
"02/01/2018 14:15 - 02/01/2018 14:30","BZN|DE-AT-LU","76098.75","73613.95"
"02/01/2018 14:30 - 02/01/2018 14:45","BZN|DE-AT-LU","75673.70","73586.78"
"02/01/2018 14:45 - 02/01/2018 15:00","BZN|DE-AT-LU","75456.92","73926.69"
"02/01/2018 15:00 - 02/01/2018 15:15","BZN|DE-AT-LU","75707.53","74349.15"
"02/01/2018 15:15 - 02/01/2018 15:30","BZN|DE-AT-LU","75325.86","73313.86"
"02/01/2018 15:30 - 02/01/2018 15:45","BZN|DE-AT-LU","75178.31","73226.86"
"02/01/2018 15:45 - 02/01/2018 16:00","BZN|DE-AT-LU","75085.97","73072.99"
"02/01/2018 16:00 - 02/01/2018 16:15","BZN|DE-AT-LU","75306.38","73578.45"
"02/01/2018 16:15 - 02/01/2018 16:30","BZN|DE-AT-LU","76147.21","74439.18"
"02/01/2018 16:30 - 02/01/2018 16:45","BZN|DE-AT-LU","77051.34","75137.57"
"02/01/2018 16:45 - 02/01/2018 17:00","BZN|DE-AT-LU","78188.07","74795.95"
"02/01/2018 17:00 - 02/01/2018 17:15","BZN|DE-AT-LU","79296.12","75550.49"
"02/01/2018 17:15 - 02/01/2018 17:30","BZN|DE-AT-LU","79759.13","75644.96"
"02/01/2018 17:30 - 02/01/2018 17:45","BZN|DE-AT-LU","79895.06","76140.90"
"02/01/2018 17:45 - 02/01/2018 18:00","BZN|DE-AT-LU","79960.20","75883.28"
"02/01/2018 18:00 - 02/01/2018 18:15","BZN|DE-AT-LU","79693.37","75600.42"
"02/01/2018 18:15 - 02/01/2018 18:30","BZN|DE-AT-LU","79291.17","75631.15"
"02/01/2018 18:30 - 02/01/2018 18:45","BZN|DE-AT-LU","79353.55","75427.25"
"02/01/2018 18:45 - 02/01/2018 19:00","BZN|DE-AT-LU","79344.28","75411.00"
"02/01/2018 19:00 - 02/01/2018 19:15","BZN|DE-AT-LU","78803.82","74795.17"
"02/01/2018 19:15 - 02/01/2018 19:30","BZN|DE-AT-LU","77997.45","73873.63"
"02/01/2018 19:30 - 02/01/2018 19:45","BZN|DE-AT-LU","77034.09","73228.87"
"02/01/2018 19:45 - 02/01/2018 20:00","BZN|DE-AT-LU","76092.00","72574.79"
"02/01/2018 20:00 - 02/01/2018 20:15","BZN|DE-AT-LU","74932.75","71210.31"
"02/01/2018 20:15 - 02/01/2018 20:30","BZN|DE-AT-LU","73642.51","69533.95"
"02/01/2018 20:30 - 02/01/2018 20:45","BZN|DE-AT-LU","72424.10","68892.69"
"02/01/2018 20:45 - 02/01/2018 21:00","BZN|DE-AT-LU","71077.87","67960.44"
"02/01/2018 21:00 - 02/01/2018 21:15","BZN|DE-AT-LU","70587.80","66746.85"
"02/01/2018 21:15 - 02/01/2018 21:30","BZN|DE-AT-LU","69357.20","66103.43"
"02/01/2018 21:30 - 02/01/2018 21:45","BZN|DE-AT-LU","68774.50","65856.41"
"02/01/2018 21:45 - 02/01/2018 22:00","BZN|DE-AT-LU","68014.02","64416.24"
"02/01/2018 22:00 - 02/01/2018 22:15","BZN|DE-AT-LU","68577.94","64389.18"
"02/01/2018 22:15 - 02/01/2018 22:30","BZN|DE-AT-LU","67699.97","63656.44"
"02/01/2018 22:30 - 02/01/2018 22:45","BZN|DE-AT-LU","66592.04","62427.44"
"02/01/2018 22:45 - 02/01/2018 23:00","BZN|DE-AT-LU","65435.50","60958.37"
"02/01/2018 23:00 - 02/01/2018 23:15","BZN|DE-AT-LU","64166.54","59759.38"
"02/01/2018 23:15 - 02/01/2018 23:30","BZN|DE-AT-LU","63191.67","58511.39"
"02/01/2018 23:30 - 02/01/2018 23:45","BZN|DE-AT-LU","62303.65","57392.01"
"02/01/2018 23:45 - 03/01/2018 00:00","BZN|DE-AT-LU","61199.77","56478.03"
"03/01/2018 00:00 - 03/01/2018 00:15","BZN|DE-AT-LU","60580.81","56396.62"
"03/01/2018 00:15 - 03/01/2018 00:30","BZN|DE-AT-LU","59795.95","55878.64"
"03/01/2018 00:30 - 03/01/2018 00:45","BZN|DE-AT-LU","59005.58","55206.99"
"03/01/2018 00:45 - 03/01/2018 01:00","BZN|DE-AT-LU","58524.42","54479.38"
"03/01/2018 01:00 - 03/01/2018 01:15","BZN|DE-AT-LU","57981.50","53787.39"
"03/01/2018 01:15 - 03/01/2018 01:30","BZN|DE-AT-LU","57197.04","53309.50"
"03/01/2018 01:30 - 03/01/2018 01:45","BZN|DE-AT-LU","56929.05","52862.32"
"03/01/2018 01:45 - 03/01/2018 02:00","BZN|DE-AT-LU","56475.88","52540.43"
"03/01/2018 02:00 - 03/01/2018 02:15","BZN|DE-AT-LU","56511.07","52350.85"
"03/01/2018 02:15 - 03/01/2018 02:30","BZN|DE-AT-LU","56085.67","52090.86"
"03/01/2018 02:30 - 03/01/2018 02:45","BZN|DE-AT-LU","56147.14","52019.03"
"03/01/2018 02:45 - 03/01/2018 03:00","BZN|DE-AT-LU","56189.07","51930.64"
"03/01/2018 03:00 - 03/01/2018 03:15","BZN|DE-AT-LU","56541.35","51949.59"
"03/01/2018 03:15 - 03/01/2018 03:30","BZN|DE-AT-LU","56528.85","51949.14"
"03/01/2018 03:30 - 03/01/2018 03:45","BZN|DE-AT-LU","57006.42","51980.61"
"03/01/2018 03:45 - 03/01/2018 04:00","BZN|DE-AT-LU","57287.70","52042.70"
"03/01/2018 04:00 - 03/01/2018 04:15","BZN|DE-AT-LU","57658.49","52439.19"
"03/01/2018 04:15 - 03/01/2018 04:30","BZN|DE-AT-LU","58344.34","52808.42"
"03/01/2018 04:30 - 03/01/2018 04:45","BZN|DE-AT-LU","58851.98","53281.35"
"03/01/2018 04:45 - 03/01/2018 05:00","BZN|DE-AT-LU","59518.44","53885.02"
"03/01/2018 05:00 - 03/01/2018 05:15","BZN|DE-AT-LU","60834.57","55113.15"
"03/01/2018 05:15 - 03/01/2018 05:30","BZN|DE-AT-LU","61949.28","55797.34"
"03/01/2018 05:30 - 03/01/2018 05:45","BZN|DE-AT-LU","63060.65","56836.10"
"03/01/2018 05:45 - 03/01/2018 06:00","BZN|DE-AT-LU","64542.29","58060.53"
"03/01/2018 06:00 - 03/01/2018 06:15","BZN|DE-AT-LU","66500.69","60382.20"
"03/01/2018 06:15 - 03/01/2018 06:30","BZN|DE-AT-LU","68846.33","62325.27"
"03/01/2018 06:30 - 03/01/2018 06:45","BZN|DE-AT-LU","70658.66","64185.42"
"03/01/2018 06:45 - 03/01/2018 07:00","BZN|DE-AT-LU","72208.60","65949.71"
"03/01/2018 07:00 - 03/01/2018 07:15","BZN|DE-AT-LU","73781.46","67942.70"
"03/01/2018 07:15 - 03/01/2018 07:30","BZN|DE-AT-LU","74979.79","69223.07"
"03/01/2018 07:30 - 03/01/2018 07:45","BZN|DE-AT-LU","76566.38","71495.14"
"03/01/2018 07:45 - 03/01/2018 08:00","BZN|DE-AT-LU","77840.84","72544.46"
"03/01/2018 08:00 - 03/01/2018 08:15","BZN|DE-AT-LU","78702.05","73692.50"
"03/01/2018 08:15 - 03/01/2018 08:30","BZN|DE-AT-LU","79534.02","74169.93"
"03/01/2018 08:30 - 03/01/2018 08:45","BZN|DE-AT-LU","79925.54","74410.63"
"03/01/2018 08:45 - 03/01/2018 09:00","BZN|DE-AT-LU","80562.99","74439.86"
